Run,Beta1,EventType,Overlap,Blocksize,Checkpoint,Mean,Median,Std
experimental_run_61,0.5,HiggsGluonFusion,0,1024,final time and size,131.93905057251908,131.0,13.08225500519015
experimental_run_61,0.5,HiggsGluonFusion,0,1024,further cooling,172.137643129771,171.0,19.708029754797106
experimental_run_61,0.5,HiggsGluonFusion,0,1024,global Annealing,135.0696564885496,134.0,16.95638362262889
experimental_run_61,0.5,HiggsGluonFusion,0,1024,some more cooling,131.93905057251908,131.0,13.08225500519015
experimental_run_61,0.5,HiggsGluonFusion,0,1024,thermalizing_after_loops,131.5561784351145,131.0,16.67364514907303
experimental_run_61,0.5,HiggsGluonFusion,0,1024,thermalizing_between_loops,116.70348282442748,116.0,14.83710452074957
experimental_run_61,0.5,HiggsGluonFusion,30,256,Annealing_in_blocks,217.6258420085732,217.0,23.826546228130074
experimental_run_61,0.5,HiggsGluonFusion,30,256,collapsing outliers,216.11561543172076,215.0,22.717560660221935
experimental_run_61,0.5,HiggsGluonFusion,30,256,eliminating insignificant (purge),133.58836497244334,133.0,13.123380395964864
experimental_run_61,0.5,HiggsGluonFusion,30,256,final time and size,133.58836497244334,133.0,13.123380395964864
experimental_run_61,0.5,HiggsGluonFusion,30,256,further cooling,216.86589099816288,216.0,22.829771146317082
experimental_run_61,0.5,HiggsGluonFusion,30,256,global Annealing,192.9905695039804,192.0,20.05478860615846
experimental_run_61,0.5,HiggsGluonFusion,30,256,some more cooling,133.58836497244334,133.0,13.123380395964864
experimental_run_61,0.5,HiggsGluonFusion,30,256,thermalizing_after_loops,191.64188609920393,191.0,19.93479963582748
experimental_run_61,0.5,HiggsGluonFusion,30,256,thermalizing_between_loops,181.92308634415187,181.0,18.99489893302312
experimental_run_61,0.5,HiggsGluonFusion,30,1024,Annealing_in_blocks,183.56320038558863,182.0,22.812447502946448
experimental_run_61,0.5,HiggsGluonFusion,30,1024,collapsing outliers,212.95710326545367,212.0,23.487597504521528
experimental_run_61,0.5,HiggsGluonFusion,30,1024,eliminating insignificant (purge),133.2336426075431,133.0,13.136682347993053
experimental_run_61,0.5,HiggsGluonFusion,30,1024,final time and size,133.2336426075431,133.0,13.136682347993053
experimental_run_61,0.5,HiggsGluonFusion,30,1024,further cooling,213.66032052054464,213.0,23.62937251699264
