Run,Beta1,Overlap,Blocksize,Checkpoint,Mean,Median,Std
experimental_run_51,0.01,30,256,thermalizing_between_loops,68996.77036048064,68996.77036048064,
experimental_run_51,0.01,30,512,Annealing_in_blocks,58660.06949548948,58660.06949548948,
experimental_run_51,0.01,30,512,collapsing outliers,1007.4259939859672,1007.4259939859672,
experimental_run_51,0.01,30,512,eliminating insignificant (purge),218842.3267624457,218842.3267624457,
experimental_run_51,0.01,30,512,final time and size,509148.9214834614,509148.9214834614,
experimental_run_51,0.01,30,512,further cooling,64578.78917474106,64578.78917474106,
experimental_run_51,0.01,30,512,global Annealing,49356.90444370197,49356.90444370197,
experimental_run_51,0.01,30,512,some more cooling,8216.11827597728,8216.11827597728,
experimental_run_51,0.01,30,512,thermalizing_after_loops,5311.856665552957,5311.856665552957,
experimental_run_51,0.01,30,512,thermalizing_between_loops,37962.42532576011,37962.42532576011,
experimental_run_51,0.01,30,1024,Annealing_in_blocks,98062.77672849916,98062.77672849916,
experimental_run_51,0.01,30,1024,collapsing outliers,1032.1440134907252,1032.1440134907252,
experimental_run_51,0.01,30,1024,eliminating insignificant (purge),228694.9591905565,228694.9591905565,
experimental_run_51,0.01,30,1024,final time and size,563875.2819561551,563875.2819561551,
experimental_run_51,0.01,30,1024,further cooling,73082.31433389544,73082.31433389544,
experimental_run_51,0.01,30,1024,global Annealing,54468.844519392915,54468.844519392915,
experimental_run_51,0.01,30,1024,some more cooling,8504.889038785836,8504.889038785836,
experimental_run_51,0.01,30,1024,thermalizing_after_loops,6043.277234401349,6043.277234401349,
experimental_run_51,0.01,30,1024,thermalizing_between_loops,27098.14839797639,27098.14839797639,
experimental_run_51,0.01,30,2048,Annealing_in_blocks,167773.47070775484,167773.47070775484,
experimental_run_51,0.01,30,2048,collapsing outliers,1008.227903826617,1008.227903826617,
experimental_run_51,0.01,30,2048,eliminating insignificant (purge),213958.32644768033,213958.32644768033,
experimental_run_51,0.01,30,2048,final time and size,619728.2045377583,619728.2045377583,
experimental_run_51,0.01,30,2048,further cooling,79440.33931594988,79440.33931594988,
experimental_run_51,0.01,30,2048,global Annealing,56639.67355231968,56639.67355231968,
experimental_run_51,0.01,30,2048,some more cooling,8836.8211987809,8836.8211987809,
experimental_run_51,0.01,30,2048,thermalizing_after_loops,6336.220115137148,6336.220115137148,
experimental_run_51,0.01,30,2048,thermalizing_between_loops,18950.5980358957,18950.5980358957,
experimental_run_51,0.01,40,256,Annealing_in_blocks,43323.532187394674,43323.532187394674,
experimental_run_51,0.01,40,256,collapsing outliers,1125.8618132794068,1125.8618132794068,
experimental_run_51,0.01,40,256,eliminating insignificant (purge),262446.26794742164,262446.26794742164,
experimental_run_51,0.01,40,256,final time and size,569413.799123694,569413.799123694,
experimental_run_51,0.01,40,256,further cooling,61099.007751937985,61099.007751937985,
experimental_run_51,0.01,40,256,global Annealing,46032.575665655546,46032.575665655546,
experimental_run_51,0.01,40,256,some more cooling,7963.511290866195,7963.511290866195,
experimental_run_51,0.01,40,256,thermalizing_after_loops,4972.8230535894845,4972.8230535894845,
experimental_run_51,0.01,40,256,thermalizing_between_loops,75557.87462082913,75557.87462082913,
experimental_run_51,0.01,40,512,Annealing_in_blocks,68132.78115702479,68132.78115702479,
experimental_run_51,0.01,40,512,collapsing outliers,1253.6780165289256,1253.6780165289256,
experimental_run_51,0.01,40,512,eliminating insignificant (purge),311358.7596694215,311358.7596694215,
experimental_run_51,0.01,40,512,final time and size,634345.1963636364,634345.1963636364,
experimental_run_51,0.01,40,512,further cooling,68956.80396694216,68956.80396694216,
experimental_run_51,0.01,40,512,global Annealing,54157.345123966945,54157.345123966945,
experimental_run_51,0.01,40,512,some more cooling,8339.453553719008,8339.453553719008,
experimental_run_51,0.01,40,512,thermalizing_after_loops,5847.69520661157,5847.69520661157,
experimental_run_51,0.01,40,512,thermalizing_between_loops,48426.443636363634,48426.443636363634,
experimental_run_51,0.01,40,1024,Annealing_in_blocks,116016.51293809369,116016.51293809369,
experimental_run_51,0.01,40,1024,collapsing outliers,1365.2983950212906,1365.2983950212906,
experimental_run_51,0.01,40,1024,eliminating insignificant (purge),331210.00327546673,331210.00327546673,
experimental_run_51,0.01,40,1024,final time and size,713740.3347527023,713740.3347527023,
experimental_run_51,0.01,40,1024,further cooling,79334.6590239109,79334.6590239109,
experimental_run_51,0.01,40,1024,global Annealing,61552.136914510316,61552.136914510316,
experimental_run_51,0.01,40,1024,some more cooling,9135.419914837865,9135.419914837865,
experimental_run_51,0.01,40,1024,thermalizing_after_loops,7640.450049132001,7640.450049132001,
experimental_run_51,0.01,40,1024,thermalizing_between_loops,37199.18899443171,37199.18899443171,
experimental_run_51,0.01,40,2048,Annealing_in_blocks,187852.16907078162,187852.16907078162,
experimental_run_51,0.01,40,2048,collapsing outliers,1301.0063737001005,1301.0063737001005,
experimental_run_51,0.01,40,2048,eliminating insignificant (purge),305603.0895672593,305603.0895672593,
experimental_run_51,0.01,40,2048,final time and size,750745.1388795706,750745.1388795706,
experimental_run_51,0.01,40,2048,further cooling,83013.69641060047,83013.69641060047,
experimental_run_51,0.01,40,2048,global Annealing,64221.49043944985,64221.49043944985,
experimental_run_51,0.01,40,2048,some more cooling,9455.651123783966,9455.651123783966,
experimental_run_51,0.01,40,2048,thermalizing_after_loops,8066.063401543106,8066.063401543106,
experimental_run_51,0.01,40,2048,thermalizing_between_loops,24146.543777255953,24146.543777255953,
experimental_run_51,0.01,50,256,Annealing_in_blocks,48852.03385853168,48852.03385853168,
experimental_run_51,0.01,50,256,collapsing outliers,1212.5910157559504,1212.5910157559504,
experimental_run_51,0.01,50,256,eliminating insignificant (purge),368818.0543077439,368818.0543077439,
experimental_run_51,0.01,50,256,final time and size,697189.7857861214,697189.7857861214,
experimental_run_51,0.01,50,256,further cooling,63500.24974857526,63500.24974857526,
experimental_run_51,0.01,50,256,global Annealing,47480.44049614482,47480.44049614482,
experimental_run_51,0.01,50,256,some more cooling,7584.342272879651,7584.342272879651,
experimental_run_51,0.01,50,256,thermalizing_after_loops,5206.091183372444,5206.091183372444,
experimental_run_51,0.01,50,256,thermalizing_between_loops,89950.2360040228,89950.2360040228,
experimental_run_51,0.01,50,512,Annealing_in_blocks,78515.1229964017,78515.1229964017,
experimental_run_51,0.01,50,512,collapsing outliers,1441.987569512594,1441.987569512594,
experimental_run_51,0.01,50,512,eliminating insignificant (purge),448924.5835786719,448924.5835786719,
experimental_run_51,0.01,50,512,final time and size,812429.1475302584,812429.1475302584,
experimental_run_51,0.01,50,512,further cooling,77136.03238469087,77136.03238469087,
experimental_run_51,0.01,50,512,global Annealing,58804.43572129539,58804.43572129539,
experimental_run_51,0.01,50,512,some more cooling,8408.288518155054,8408.288518155054,
experimental_run_51,0.01,50,512,thermalizing_after_loops,7424.574092247301,7424.574092247301,
experimental_run_51,0.01,50,512,thermalizing_between_loops,64943.19921491658,64943.19921491658,
experimental_run_51,0.01,50,1024,Annealing_in_blocks,127728.5720945721,127728.5720945721,
experimental_run_51,0.01,50,1024,collapsing outliers,1656.2480852480853,1656.2480852480853,
experimental_run_51,0.01,50,1024,eliminating insignificant (purge),474769.50815850816,474769.50815850816,
experimental_run_51,0.01,50,1024,final time and size,893327.2787212788,893327.2787212788,
experimental_run_51,0.01,50,1024,further cooling,87400.17915417916,87400.17915417916,
experimental_run_51,0.01,50,1024,global Annealing,66789.99267399267,66789.99267399267,
experimental_run_51,0.01,50,1024,some more cooling,9317.28737928738,9317.28737928738,
experimental_run_51,0.01,50,1024,thermalizing_after_loops,9817.749250749252,9817.749250749252,
experimental_run_51,0.01,50,1024,thermalizing_between_loops,50400.31168831169,50400.31168831169,
experimental_run_51,0.01,50,2048,Annealing_in_blocks,234280.2340909091,234280.2340909091,
experimental_run_51,0.01,50,2048,collapsing outliers,1996.6883116883116,1996.6883116883116,
experimental_run_51,0.01,50,2048,eliminating insignificant (purge),539240.2866883117,539240.2866883117,
experimental_run_51,0.01,50,2048,final time and size,1104507.6525974027,1104507.6525974027,
experimental_run_51,0.01,50,2048,further cooling,106941.01915584416,106941.01915584416,
experimental_run_51,0.01,50,2048,global Annealing,84929.0935064935,84929.0935064935,
experimental_run_51,0.01,50,2048,some more cooling,11964.766233766233,11964.766233766233,
experimental_run_51,0.01,50,2048,thermalizing_after_loops,12518.716233766234,12518.716233766234,
experimental_run_51,0.01,50,2048,thermalizing_between_loops,39173.63084415584,39173.63084415584,
experimental_run_54,0.1,0,256,Annealing_in_blocks,24312.6161971831,24312.6161971831,
experimental_run_54,0.1,0,256,collapsing outliers,746.1413480885312,746.1413480885312,
experimental_run_54,0.1,0,256,eliminating insignificant (purge),108830.92806841046,108830.92806841046,
experimental_run_54,0.1,0,256,final time and size,323576.76861167,323576.76861167,
experimental_run_54,0.1,0,256,further cooling,55643.092052313885,55643.092052313885,
experimental_run_54,0.1,0,256,global Annealing,38741.087525150906,38741.087525150906,
experimental_run_54,0.1,0,256,some more cooling,7467.6468812877265,7467.6468812877265,
experimental_run_54,0.1,0,256,thermalizing_after_loops,4226.639336016096,4226.639336016096,
experimental_run_54,0.1,0,256,thermalizing_between_loops,26627.580985915494,26627.580985915494,
experimental_run_54,0.1,0,512,Annealing_in_blocks,36739.21545319465,36739.21545319465,
experimental_run_54,0.1,0,512,collapsing outliers,685.410104011887,685.410104011887,
experimental_run_54,0.1,0,512,eliminating insignificant (purge),105415.82218920258,105415.82218920258,
experimental_run_54,0.1,0,512,final time and size,327968.593363051,327968.593363051,
experimental_run_54,0.1,0,512,further cooling,58952.82862803368,58952.82862803368,
experimental_run_54,0.1,0,512,global Annealing,39514.65081723626,39514.65081723626,
experimental_run_54,0.1,0,512,some more cooling,7332.035661218425,7332.035661218425,
experimental_run_54,0.1,0,512,thermalizing_after_loops,4145.212481426449,4145.212481426449,
experimental_run_54,0.1,0,512,thermalizing_between_loops,19841.547795938583,19841.547795938583,
experimental_run_54,0.1,0,1024,Annealing_in_blocks,64494.534929164634,64494.534929164634,
experimental_run_54,0.1,0,1024,collapsing outliers,647.171958964338,647.171958964338,
experimental_run_54,0.1,0,1024,eliminating insignificant (purge),110089.07620908647,110089.07620908647,
experimental_run_54,0.1,0,1024,final time and size,376908.8080117245,376908.8080117245,
experimental_run_54,0.1,0,1024,further cooling,70811.19345383489,70811.19345383489,
experimental_run_54,0.1,0,1024,global Annealing,43507.82120175867,43507.82120175867,
experimental_run_54,0.1,0,1024,some more cooling,7723.176844162189,7723.176844162189,
experimental_run_54,0.1,0,1024,thermalizing_after_loops,4193.398632144602,4193.398632144602,
experimental_run_54,0.1,0,1024,thermalizing_between_loops,16410.440644846116,16410.440644846116,
experimental_run_54,0.1,0,2048,Annealing_in_blocks,109204.34010907289,109204.34010907289,
experimental_run_54,0.1,0,2048,collapsing outliers,604.5101636093208,604.5101636093208,
experimental_run_54,0.1,0,2048,eliminating insignificant (purge),105227.74070401587,105227.74070401587,
experimental_run_54,0.1,0,2048,final time and size,423259.8869608329,423259.8869608329,
experimental_run_54,0.1,0,2048,further cooling,80321.50669310857,80321.50669310857,
experimental_run_54,0.1,0,2048,global Annealing,44203.70104115022,44203.70104115022,
experimental_run_54,0.1,0,2048,some more cooling,7564.298958849777,7564.298958849777,
experimental_run_54,0.1,0,2048,thermalizing_after_loops,3740.6212196331185,3740.6212196331185,
experimental_run_54,0.1,0,2048,thermalizing_between_loops,13182.854238968766,13182.854238968766,
experimental_run_54,0.1,10,256,Annealing_in_blocks,28153.925777331995,28153.925777331995,
experimental_run_54,0.1,10,256,collapsing outliers,817.8881644934804,817.8881644934804,
experimental_run_54,0.1,10,256,eliminating insignificant (purge),116910.38214643931,116910.38214643931,
experimental_run_54,0.1,10,256,final time and size,352898.3470411234,352898.3470411234,
experimental_run_54,0.1,10,256,further cooling,56182.37713139418,56182.37713139418,
experimental_run_54,0.1,10,256,global Annealing,38711.809428284854,38711.809428284854,
experimental_run_54,0.1,10,256,some more cooling,7765.125376128385,7765.125376128385,
experimental_run_54,0.1,10,256,thermalizing_after_loops,4374.205616850551,4374.205616850551,
experimental_run_54,0.1,10,256,thermalizing_between_loops,40197.349548645936,40197.349548645936,
experimental_run_54,0.1,10,512,Annealing_in_blocks,45368.939379004434,45368.939379004434,
experimental_run_54,0.1,10,512,collapsing outliers,822.3987185805815,822.3987185805815,
experimental_run_54,0.1,10,512,eliminating insignificant (purge),127377.48151798916,127377.48151798916,
experimental_run_54,0.1,10,512,final time and size,387043.6515524889,387043.6515524889,
experimental_run_54,0.1,10,512,further cooling,63519.94874322326,63519.94874322326,
experimental_run_54,0.1,10,512,global Annealing,43176.71315919172,43176.71315919172,
experimental_run_54,0.1,10,512,some more cooling,8294.427304090685,8294.427304090685,
experimental_run_54,0.1,10,512,thermalizing_after_loops,4770.536717594874,4770.536717594874,
experimental_run_54,0.1,10,512,thermalizing_between_loops,30524.497289305076,30524.497289305076,
experimental_run_54,0.1,10,1024,Annealing_in_blocks,75328.77845719662,75328.77845719662,
experimental_run_54,0.1,10,1024,collapsing outliers,726.2436500470367,726.2436500470367,
experimental_run_54,0.1,10,1024,eliminating insignificant (purge),130324.0545625588,130324.0545625588,
experimental_run_54,0.1,10,1024,final time and size,417410.77281279396,417410.77281279396,
experimental_run_54,0.1,10,1024,further cooling,70518.35606773284,70518.35606773284,
experimental_run_54,0.1,10,1024,global Annealing,45894.536218250236,45894.536218250236,
experimental_run_54,0.1,10,1024,some more cooling,8072.626058325493,8072.626058325493,
experimental_run_54,0.1,10,1024,thermalizing_after_loops,4635.21495766698,4635.21495766698,
experimental_run_54,0.1,10,1024,thermalizing_between_loops,20119.57008466604,20119.57008466604,
experimental_run_54,0.1,10,2048,Annealing_in_blocks,129764.8566878981,129764.8566878981,
experimental_run_54,0.1,10,2048,collapsing outliers,695.8166515013648,695.8166515013648,
experimental_run_54,0.1,10,2048,eliminating insignificant (purge),126041.68971792539,126041.68971792539,
experimental_run_54,0.1,10,2048,final time and size,469436.17697907187,469436.17697907187,
experimental_run_54,0.1,10,2048,further cooling,78159.5559599636,78159.5559599636,
experimental_run_54,0.1,10,2048,global Annealing,47118.43630573248,47118.43630573248,
experimental_run_54,0.1,10,2048,some more cooling,7937.95313921747,7937.95313921747,
experimental_run_54,0.1,10,2048,thermalizing_after_loops,4313.347588717015,4313.347588717015,
experimental_run_54,0.1,10,2048,thermalizing_between_loops,14099.161055505005,14099.161055505005,
experimental_run_54,0.1,20,256,Annealing_in_blocks,32396.03846153846,32396.03846153846,
experimental_run_54,0.1,20,256,collapsing outliers,911.3170731707318,911.3170731707318,
experimental_run_54,0.1,20,256,eliminating insignificant (purge),140100.36679174483,140100.36679174483,
experimental_run_54,0.1,20,256,final time and size,396200.8663227017,396200.8663227017,
experimental_run_54,0.1,20,256,further cooling,56982.776735459665,56982.776735459665,
experimental_run_54,0.1,20,256,global Annealing,40599.103189493435,40599.103189493435,
experimental_run_54,0.1,20,256,some more cooling,8001.736866791744,8001.736866791744,
experimental_run_54,0.1,20,256,thermalizing_after_loops,4698.627110694184,4698.627110694184,
experimental_run_54,0.1,20,256,thermalizing_between_loops,52940.56801125703,52940.56801125703,
experimental_run_54,0.1,20,512,Annealing_in_blocks,49720.00234521576,49720.00234521576,
experimental_run_54,0.1,20,512,collapsing outliers,878.8264540337711,878.8264540337711,
experimental_run_54,0.1,20,512,eliminating insignificant (purge),159047.55206378986,159047.55206378986,
experimental_run_54,0.1,20,512,final time and size,422074.1946529081,422074.1946529081,
experimental_run_54,0.1,20,512,further cooling,62024.04268292683,62024.04268292683,
experimental_run_54,0.1,20,512,global Annealing,44446.68433395872,44446.68433395872,
experimental_run_54,0.1,20,512,some more cooling,7822.968574108818,7822.968574108818,
experimental_run_54,0.1,20,512,thermalizing_after_loops,4750.233583489681,4750.233583489681,
experimental_run_54,0.1,20,512,thermalizing_between_loops,32349.86210131332,32349.86210131332,
experimental_run_54,0.1,20,1024,Annealing_in_blocks,85508.52255639098,85508.52255639098,
experimental_run_54,0.1,20,1024,collapsing outliers,882.2561090225564,882.2561090225564,
experimental_run_54,0.1,20,1024,eliminating insignificant (purge),171054.43468045112,171054.43468045112,
experimental_run_54,0.1,20,1024,final time and size,475106.72744360904,475106.72744360904,
experimental_run_54,0.1,20,1024,further cooling,71334.5159774436,71334.5159774436,
experimental_run_54,0.1,20,1024,global Annealing,49471.41917293233,49471.41917293233,
experimental_run_54,0.1,20,1024,some more cooling,8119.74530075188,8119.74530075188,
experimental_run_54,0.1,20,1024,thermalizing_after_loops,5157.950657894737,5157.950657894737,
experimental_run_54,0.1,20,1024,thermalizing_between_loops,21963.375,21963.375,
experimental_run_54,0.1,20,2048,Annealing_in_blocks,133981.77891791044,133981.77891791044,
experimental_run_54,0.1,20,2048,collapsing outliers,744.8367537313433,744.8367537313433,
experimental_run_54,0.1,20,2048,eliminating insignificant (purge),144145.47574626867,144145.47574626867,
experimental_run_54,0.1,20,2048,final time and size,481191.97714552237,481191.97714552237,
experimental_run_54,0.1,20,2048,further cooling,71265.31902985074,71265.31902985074,
experimental_run_54,0.1,20,2048,global Annealing,46538.68143656717,46538.68143656717,
experimental_run_54,0.1,20,2048,some more cooling,7486.461753731343,7486.461753731343,
experimental_run_54,0.1,20,2048,thermalizing_after_loops,4666.555037313433,4666.555037313433,
experimental_run_54,0.1,20,2048,thermalizing_between_loops,14388.615205223881,14388.615205223881,
experimental_run_54,0.1,30,256,Annealing_in_blocks,36165.31882022472,36165.31882022472,
experimental_run_54,0.1,30,256,collapsing outliers,975.5308988764045,975.5308988764045,
experimental_run_54,0.1,30,256,eliminating insignificant (purge),176476.91853932585,176476.91853932585,
experimental_run_54,0.1,30,256,final time and size,443953.3899812734,443953.3899812734,
experimental_run_54,0.1,30,256,further cooling,55724.78838951311,55724.78838951311,
experimental_run_54,0.1,30,256,global Annealing,40947.011235955055,40947.011235955055,
experimental_run_54,0.1,30,256,some more cooling,7781.811329588015,7781.811329588015,
experimental_run_54,0.1,30,256,thermalizing_after_loops,4584.037921348315,4584.037921348315,
experimental_run_54,0.1,30,256,thermalizing_between_loops,60450.598314606745,60450.598314606745,
experimental_run_54,0.1,30,512,Annealing_in_blocks,54001.24916467781,54001.24916467781,
experimental_run_54,0.1,30,512,collapsing outliers,936.7412887828162,936.7412887828162,
experimental_run_54,0.1,30,512,eliminating insignificant (purge),200853.3107398568,200853.3107398568,
experimental_run_54,0.1,30,512,final time and size,466277.2496420048,466277.2496420048,
experimental_run_54,0.1,30,512,further cooling,59714.239140811456,59714.239140811456,
experimental_run_54,0.1,30,512,global Annealing,45389.891169451075,45389.891169451075,
experimental_run_54,0.1,30,512,some more cooling,7472.438663484487,7472.438663484487,
experimental_run_54,0.1,30,512,thermalizing_after_loops,4755.126014319809,4755.126014319809,
experimental_run_54,0.1,30,512,thermalizing_between_loops,34766.79045346062,34766.79045346062,
experimental_run_54,0.1,30,1024,Annealing_in_blocks,85682.75140977444,85682.75140977444,
experimental_run_54,0.1,30,1024,collapsing outliers,920.5136278195489,920.5136278195489,
experimental_run_54,0.1,30,1024,eliminating insignificant (purge),197184.34586466165,197184.34586466165,
experimental_run_54,0.1,30,1024,final time and size,486667.1715225564,486667.1715225564,
experimental_run_54,0.1,30,1024,further cooling,63179.16823308271,63179.16823308271,
experimental_run_54,0.1,30,1024,global Annealing,47211.2890037594,47211.2890037594,
experimental_run_54,0.1,30,1024,some more cooling,7296.285244360903,7296.285244360903,
experimental_run_54,0.1,30,1024,thermalizing_after_loops,5242.921052631579,5242.921052631579,
experimental_run_54,0.1,30,1024,thermalizing_between_loops,23178.042293233084,23178.042293233084,
experimental_run_54,0.1,30,2048,Annealing_in_blocks,152716.57907085874,152716.57907085874,
experimental_run_54,0.1,30,2048,collapsing outliers,919.752698263726,919.752698263726,
experimental_run_54,0.1,30,2048,eliminating insignificant (purge),192570.46081651805,192570.46081651805,
experimental_run_54,0.1,30,2048,final time and size,558527.3622712342,558527.3622712342,
experimental_run_54,0.1,30,2048,further cooling,71003.21163772876,71003.21163772876,
experimental_run_54,0.1,30,2048,global Annealing,51320.15344908494,51320.15344908494,
experimental_run_54,0.1,30,2048,some more cooling,7940.982637259503,7940.982637259503,
experimental_run_54,0.1,30,2048,thermalizing_after_loops,5889.340685124354,5889.340685124354,
experimental_run_54,0.1,30,2048,thermalizing_between_loops,17044.54809948381,17044.54809948381,
experimental_run_54,0.1,40,256,Annealing_in_blocks,40685.95923149016,40685.95923149016,
experimental_run_54,0.1,40,256,collapsing outliers,1057.6447985004686,1057.6447985004686,
experimental_run_54,0.1,40,256,eliminating insignificant (purge),243087.0304592315,243087.0304592315,
experimental_run_54,0.1,40,256,final time and size,526515.5473289597,526515.5473289597,
experimental_run_54,0.1,40,256,further cooling,57149.73945641987,57149.73945641987,
experimental_run_54,0.1,40,256,global Annealing,43053.19165885661,43053.19165885661,
experimental_run_54,0.1,40,256,some more cooling,7430.889409559512,7430.889409559512,
experimental_run_54,0.1,40,256,thermalizing_after_loops,4674.4292408622305,4674.4292408622305,
experimental_run_54,0.1,40,256,thermalizing_between_loops,70102.86551077788,70102.86551077788,
experimental_run_54,0.1,40,512,Annealing_in_blocks,63357.831460674155,63357.831460674155,
experimental_run_54,0.1,40,512,collapsing outliers,1157.5098314606741,1157.5098314606741,
experimental_run_54,0.1,40,512,eliminating insignificant (purge),286757.0791198502,286757.0791198502,
experimental_run_54,0.1,40,512,final time and size,584709.7359550562,584709.7359550562,
experimental_run_54,0.1,40,512,further cooling,63150.05430711611,63150.05430711611,
experimental_run_54,0.1,40,512,global Annealing,49824.16104868914,49824.16104868914,
experimental_run_54,0.1,40,512,some more cooling,7652.03511235955,7652.03511235955,
experimental_run_54,0.1,40,512,thermalizing_after_loops,5433.121254681648,5433.121254681648,
experimental_run_54,0.1,40,512,thermalizing_between_loops,44695.84550561798,44695.84550561798,
experimental_run_54,0.1,40,1024,Annealing_in_blocks,101909.01710213776,101909.01710213776,
experimental_run_54,0.1,40,1024,collapsing outliers,1187.2717339667458,1187.2717339667458,
experimental_run_54,0.1,40,1024,eliminating insignificant (purge),293622.4137767221,293622.4137767221,
experimental_run_54,0.1,40,1024,final time and size,628690.0508313539,628690.0508313539,
experimental_run_54,0.1,40,1024,further cooling,70406.98669833729,70406.98669833729,
experimental_run_54,0.1,40,1024,global Annealing,54359.94631828979,54359.94631828979,
experimental_run_54,0.1,40,1024,some more cooling,8028.333016627078,8028.333016627078,
experimental_run_54,0.1,40,1024,thermalizing_after_loops,6676.823752969121,6676.823752969121,
experimental_run_54,0.1,40,1024,thermalizing_between_loops,32939.287885985745,32939.287885985745,
experimental_run_54,0.1,40,2048,Annealing_in_blocks,187534.365942029,187534.365942029,
experimental_run_54,0.1,40,2048,collapsing outliers,1361.3817934782608,1361.3817934782608,
experimental_run_54,0.1,40,2048,eliminating insignificant (purge),308209.38360507245,308209.38360507245,
experimental_run_54,0.1,40,2048,final time and size,750389.6653079711,750389.6653079711,
experimental_run_54,0.1,40,2048,further cooling,82762.38632246378,82762.38632246378,
experimental_run_54,0.1,40,2048,global Annealing,64332.606431159424,64332.606431159424,
experimental_run_54,0.1,40,2048,some more cooling,9515.176630434782,9515.176630434782,
experimental_run_54,0.1,40,2048,thermalizing_after_loops,8092.919836956522,8092.919836956522,
experimental_run_54,0.1,40,2048,thermalizing_between_loops,24315.860054347828,24315.860054347828,
experimental_run_54,0.1,50,256,Annealing_in_blocks,47875.66744950681,47875.66744950681,
experimental_run_54,0.1,50,256,collapsing outliers,1237.7087834664162,1237.7087834664162,
experimental_run_54,0.1,50,256,eliminating insignificant (purge),368860.12916862377,368860.12916862377,
experimental_run_54,0.1,50,256,final time and size,691186.57585721,691186.57585721,
experimental_run_54,0.1,50,256,further cooling,62806.261625176136,62806.261625176136,
experimental_run_54,0.1,50,256,global Annealing,47005.09534992954,47005.09534992954,
experimental_run_54,0.1,50,256,some more cooling,7568.043212775951,7568.043212775951,
experimental_run_54,0.1,50,256,thermalizing_after_loops,5134.20103334899,5134.20103334899,
experimental_run_54,0.1,50,256,thermalizing_between_loops,89789.96383278535,89789.96383278535,
experimental_run_54,0.1,50,512,Annealing_in_blocks,69551.39160516605,69551.39160516605,
experimental_run_54,0.1,50,512,collapsing outliers,1323.7333948339483,1323.7333948339483,
experimental_run_54,0.1,50,512,eliminating insignificant (purge),405029.3999077491,405029.3999077491,
experimental_run_54,0.1,50,512,final time and size,727330.3888376384,727330.3888376384,
experimental_run_54,0.1,50,512,further cooling,69039.50876383764,69039.50876383764,
experimental_run_54,0.1,50,512,global Annealing,52716.0479704797,52716.0479704797,
experimental_run_54,0.1,50,512,some more cooling,7479.098708487085,7479.098708487085,
experimental_run_54,0.1,50,512,thermalizing_after_loops,6691.043819188192,6691.043819188192,
experimental_run_54,0.1,50,512,thermalizing_between_loops,58288.9008302583,58288.9008302583,
experimental_run_54,0.1,50,1024,Annealing_in_blocks,117707.13919413919,117707.13919413919,
experimental_run_54,0.1,50,1024,collapsing outliers,1576.521978021978,1576.521978021978,
experimental_run_54,0.1,50,1024,eliminating insignificant (purge),446672.05631868134,446672.05631868134,
experimental_run_54,0.1,50,1024,final time and size,835048.1707875457,835048.1707875457,
experimental_run_54,0.1,50,1024,further cooling,81660.83928571429,81660.83928571429,
experimental_run_54,0.1,50,1024,global Annealing,62315.505494505494,62315.505494505494,
experimental_run_54,0.1,50,1024,some more cooling,8644.295329670329,8644.295329670329,
experimental_run_54,0.1,50,1024,thermalizing_after_loops,8831.165293040292,8831.165293040292,
experimental_run_54,0.1,50,1024,thermalizing_between_loops,47183.20695970696,47183.20695970696,
experimental_run_54,0.1,50,2048,Annealing_in_blocks,194819.248269497,194819.248269497,
experimental_run_54,0.1,50,2048,collapsing outliers,1661.9764651592063,1661.9764651592063,
experimental_run_54,0.1,50,2048,eliminating insignificant (purge),447412.1130595293,447412.1130595293,
experimental_run_54,0.1,50,2048,final time and size,915660.7018920166,915660.7018920166,
experimental_run_54,0.1,50,2048,further cooling,88324.4730041532,88324.4730041532,
experimental_run_54,0.1,50,2048,global Annealing,70006.54314720813,70006.54314720813,
experimental_run_54,0.1,50,2048,some more cooling,9886.458698661745,9886.458698661745,
experimental_run_54,0.1,50,2048,thermalizing_after_loops,10319.545454545454,10319.545454545454,
experimental_run_54,0.1,50,2048,thermalizing_between_loops,32128.422704199354,32128.422704199354,
experimental_run_55,0.001,0,256,Annealing_in_blocks,28522.233697451175,28522.233697451175,
experimental_run_55,0.001,0,256,collapsing outliers,869.1820589208871,869.1820589208871,
experimental_run_55,0.001,0,256,eliminating insignificant (purge),126492.44389275074,126492.44389275074,
experimental_run_55,0.001,0,256,final time and size,378282.94240317773,378282.94240317773,
experimental_run_55,0.001,0,256,further cooling,64854.67030784508,64854.67030784508,
experimental_run_55,0.001,0,256,global Annealing,44512.29857663025,44512.29857663025,
experimental_run_55,0.001,0,256,some more cooling,8677.437272426348,8677.437272426348,
experimental_run_55,0.001,0,256,thermalizing_after_loops,4909.249255213505,4909.249255213505,
experimental_run_55,0.001,0,256,thermalizing_between_loops,30792.85203574975,30792.85203574975,
experimental_run_55,0.001,0,512,Annealing_in_blocks,44683.78620240807,44683.78620240807,
experimental_run_55,0.001,0,512,collapsing outliers,824.7917344614383,824.7917344614383,
experimental_run_55,0.001,0,512,eliminating insignificant (purge),128060.52391799544,128060.52391799544,
experimental_run_55,0.001,0,512,final time and size,398908.6335828181,398908.6335828181,
experimental_run_55,0.001,0,512,further cooling,71959.73706475756,71959.73706475756,
experimental_run_55,0.001,0,512,global Annealing,47908.26456231695,47908.26456231695,
experimental_run_55,0.001,0,512,some more cooling,8822.168239505369,8822.168239505369,
experimental_run_55,0.001,0,512,thermalizing_after_loops,4966.536934591604,4966.536934591604,
