Run,Beta1,EventType,Overlap,Blocksize,Checkpoint,Mean,Median,Std
experimental_run_61,0.5,HiggsGluonFusion,30,1024,thermalizing_between_loops,22446.53259428847,20739.0,10314.226349172463
experimental_run_61,0.5,SToMuMu,0,256,Annealing_in_blocks,33594.74577516532,30638.0,7719.385922793872
experimental_run_61,0.5,SToMuMu,0,256,collapsing outliers,602.5767817781043,0.0,874.009309845045
experimental_run_61,0.5,SToMuMu,0,256,eliminating insignificant (purge),107188.47905951506,99640.0,42980.74300698043
experimental_run_61,0.5,SToMuMu,0,256,final time and size,313698.9169728141,298425.0,100385.73020538736
experimental_run_61,0.5,SToMuMu,0,256,further cooling,59909.21454812638,56312.0,22711.48564372467
experimental_run_61,0.5,SToMuMu,0,256,global Annealing,10175.486407053637,9591.0,3945.1605639059776
experimental_run_61,0.5,SToMuMu,0,256,some more cooling,7632.276267450404,6714.0,3578.397214137857
experimental_run_61,0.5,SToMuMu,0,256,thermalizing_after_loops,2922.1351947097723,2405.0,2051.8825117445353
experimental_run_61,0.5,SToMuMu,0,256,thermalizing_between_loops,25741.461425422483,24152.0,10347.746894295431
experimental_run_61,0.5,SToMuMu,0,1024,Annealing_in_blocks,81639.4317439582,75857.0,20444.853043932224
experimental_run_61,0.5,SToMuMu,0,1024,collapsing outliers,563.1293272370999,0.0,885.3491170609077
experimental_run_61,0.5,SToMuMu,0,1024,eliminating insignificant (purge),104880.15937295885,97678.0,42612.760950436335
experimental_run_61,0.5,SToMuMu,0,1024,final time and size,371560.4480731548,354541.0,112948.20128521934
experimental_run_61,0.5,SToMuMu,0,1024,further cooling,77028.6557805356,72517.0,28228.955468111995
experimental_run_61,0.5,SToMuMu,0,1024,global Annealing,11907.751796211627,10888.0,4543.220644645862
experimental_run_61,0.5,SToMuMu,0,1024,some more cooling,7940.744611365121,7048.0,3751.095448464645
experimental_run_61,0.5,SToMuMu,0,1024,thermalizing_after_loops,4313.3154800783805,3608.0,3009.550617728283
experimental_run_61,0.5,SToMuMu,0,1024,thermalizing_between_loops,15112.188765512738,13682.0,7222.877010679548
experimental_run_61,0.5,SToMuMu,30,256,Annealing_in_blocks,45442.386346004656,41472.0,10403.18483879152
experimental_run_61,0.5,SToMuMu,30,256,collapsing outliers,794.2125678820792,1.0,1078.2252598557477
experimental_run_61,0.5,SToMuMu,30,256,eliminating insignificant (purge),197556.63227307991,181939.0,70422.01618601373
experimental_run_61,0.5,SToMuMu,30,256,final time and size,425816.98060512025,400502.0,134016.99880737456
experimental_run_61,0.5,SToMuMu,30,256,further cooling,51977.16369278511,47741.0,20861.72875174127
experimental_run_61,0.5,SToMuMu,30,256,global Annealing,9408.311093871218,8696.0,3905.2652933014347
experimental_run_61,0.5,SToMuMu,30,256,some more cooling,7393.083785880527,6600.0,3370.452696080283
experimental_run_61,0.5,SToMuMu,30,256,thermalizing_after_loops,2669.512024825446,2192.0,1905.179347140287
experimental_run_61,0.5,SToMuMu,30,256,thermalizing_between_loops,46711.23041117145,43433.0,17879.457309366488
